gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
MT-ND6,0.0006615333942052334,1.5675849994659248,1.4194969087977567,0.14808809066816808,UP_in_CKD,9.796521726108559e-05
CD59,0.0006661476448487152,0.23236603331683864,0.08603241138152022,0.1463336219353184,UP_in_CKD,9.747979761439464e-05
ATP1A1,0.0006294321299096919,0.22288365187298992,0.06824173725963474,0.1546419146133552,UP_in_CKD,9.733658968839687e-05
RPS29,0.0015979609273080843,0.6781333263062854,0.6175494254710583,0.060583900835227134,UP_in_CKD,9.681070635860057e-05
ATP5MD,0.0005770954102363375,0.49111654225625706,0.32609300175753503,0.16502354049872203,UP_in_CKD,9.523432780276286e-05
GSN,0.00030179274190658337,0.6595047134905981,0.3452887777890907,0.31421593570150746,UP_in_CKD,9.482808878610063e-05
JUND,0.0008579978589746736,0.26341468590591405,0.1534313892320896,0.10998329667382445,UP_in_CKD,9.436543306911771e-05
RPL35,0.0004682823684794756,0.3512640794852126,0.15268890483559988,0.19857517464961272,UP_in_CKD,9.298925310614616e-05
MT-CO3,0.001953654176181807,0.4408395335887779,0.39340810411834376,0.04743142947043416,UP_in_CKD,9.266461026718654e-05
SEPW1,0.0012054733082245048,0.2750278324566365,0.19863745590082196,0.07639037655581452,UP_in_CKD,9.208655994325338e-05
NDUFA3,0.00038356159758530213,0.24720389162672143,0.4865672713465112,-0.23936337971978974,UP_in_AKI,9.181060032873986e-05
RPS9,0.000994959710841563,0.7603198366769633,0.6680540182655511,0.09226581841141224,UP_in_CKD,9.180077200717888e-05
MT-ND3,0.006582437497121935,0.4636230485850105,0.44970629283086383,0.013916755754146692,UP_in_CKD,9.160617491438264e-05
OAZ1,0.0004927444864305361,0.13185792498229493,0.317264030299588,-0.18540610531729307,UP_in_AKI,9.135783614565545e-05
ARF1,0.00024606383101017883,1.1047869225761149,1.4725301382135991,-0.36774321563748424,UP_in_AKI,9.048830446776168e-05
ATP5E,0.005135998040957564,0.20469734215718718,0.18714882386709442,0.01754851829009277,UP_in_CKD,9.012915555962443e-05
RPL34,0.0007619212594760384,0.4586259368335215,0.34056278774989984,0.11806314908362164,UP_in_CKD,8.995482324750028e-05
ATP5G3,0.0022453154145713992,0.4734842604421558,0.4334966902816506,0.03998757016050519,UP_in_CKD,8.978470767263763e-05
FKBP2,0.0012403983803119182,0.8532014243327313,0.7816105914424901,0.07159083289024115,UP_in_CKD,8.880115316223633e-05
MUC1,0.0002820855834121768,1.4306418269412928,1.1175715729409834,0.3130702540003094,UP_in_CKD,8.831260524867566e-05
MT-CO2,0.0014837964958381938,0.8157660563997525,0.75676008073191,0.05900597566784249,UP_in_CKD,8.755285992945842e-05
GRHPR,0.00013692694549708053,1.1336873007889852,0.49527104581966286,0.6384162549693223,UP_in_CKD,8.741638774863466e-05
RPL3,0.0012692200827996486,0.5525143653066317,0.6213064286056872,-0.06879206329905552,UP_in_AKI,8.731226827638591e-05
PTMA,0.0005752387898378575,0.5966123978053404,0.44534765625659645,0.15126474154874392,UP_in_CKD,8.701334687363573e-05
CKB,0.0003428185924281791,0.6868526881676216,0.43352361207123513,0.25332907609638644,UP_in_CKD,8.684591728849427e-05
MT-ND5,0.004369130178713728,0.4438682617779091,0.4239921186147345,0.019876143163174598,UP_in_CKD,8.684145693066068e-05
DMKN,0.00037794991034834964,1.428634468855689,1.6583756455142151,-0.22974117665852622,UP_in_AKI,8.683065712141434e-05
