gene,importance
RAC2,0.0002637823502095693
PCBP1,0.00026321932281517897
DMKN,0.0002623294411371275
GSN,0.0002621840421688094
AQP2,0.00026182361185312074
SLC25A4,0.0002615444996041824
NOP10,0.00026143022463385573
ARL6IP4,0.0002614184902723708
ECI2,0.0002613793701900468
RHOC,0.0002613640606962614
MYDGF,0.00026091082297700154
RARRES2,0.00026049840236130233
AGRN,0.00026040666650509095
LAMTOR2,0.00026032300925510235
TGFBR2,0.0002603109074809014
ACTR2,0.0002601500003526886
ACTR3,0.0002601478393210889
SERP1,0.00026002995803209967
TMBIM4,0.00025996646137127195
TUBA1B,0.000259823034670135
KRT7,0.00025912695371392086
BCAP31,0.0002590923273911248
SCAND1,0.00025896790102555097
SNHG7,0.0002589567780549355
POU3F3,0.0002585362884002831
SMDT1,0.00025831262977145527
PHYH,0.0002570561041163191
TOMM5,0.0002570138236088619
BEX2,0.0002568995026777059
CAPZA1,0.0002566540414680425
ATP5F1A,0.00025665004039400073
EIF4G2,0.00025653313768505935
COPE,0.00025644887606598185
PGK1,0.0002561381572224053
TOMM20,0.0002559318549712218
ERH,0.000255846723245531
PPA1,0.0002553236985281957
SNRPG,0.0002551214769810725
AHNAK,0.0002548526374528708
TAGLN2,0.0002548423105229694
MRPS21,0.00025463781230840494
DNPH1,0.0002545534019119518
NDUFS4,0.00025451089872816177
ARF1,0.0002544364240530036
GSTO1,0.00025435019283585284
SPCS2,0.0002541581503500419
COL4A1,0.00025381357406324267
ACAT1,0.00025350107912033886
BLOC1S1,0.00025274139814462725
NDUFAF3,0.00025269738251451325
GSTK1,0.0002526038932551089
NDUFB10,0.0002524949941308657
ZNHIT1,0.0002524402524657777
PIM3,0.00025236634942468576
YWHAZ,0.0002519757007582678
COX20,0.000251633671078454
ETFB,0.0002513148105649667
GLRX,0.0002512499532771353
ARHGAP29,0.0002510417059571729
SELENOH,0.00025097012535852585
ZBTB20,0.00025082670184898025
NME3,0.000250689180001688
H2AFZ,0.00025056994196410423
APRT,0.00025024019353315135
ACTN4,0.0002497586670598632
SLC3A1,0.0002494416185309495
HNRNPU,0.00024908717848242865
COX14,0.0002482934913168474
COX7A2L,0.0002481234931223469
