gene,importance,mean_positive,mean_negative,diff_expression,direction,combined_score
COX7C,0.0019258826855558509,0.4408395335887779,0.4878060188012062,-0.0469664852124283,UP_in_Ref,9.045194067203058e-05
EIF3G,0.00018383794646750824,1.5083076420996158,1.018117533639996,0.49019010845961986,UP_in_CKD,9.011554291790165e-05
PEPD,0.00027272055998741425,0.8414221364115382,1.1714621074228682,-0.33003997101133,UP_in_Ref,9.000868571243988e-05
KRT8,0.0007318674595827858,0.5816437618817464,0.704473497307182,-0.12282973542543563,UP_in_Ref,8.989508642703928e-05
MT-ND4,0.0039642849258082966,0.4193558492262188,0.39676158406805484,0.022594265158163984,UP_in_CKD,8.957010477622509e-05
MAL,0.0011235348584955679,0.21075889390041133,0.28974780251046395,-0.07898890861005262,UP_in_Ref,8.874679225791481e-05
TMEM59,0.0006422457201162844,0.27213837785707384,0.4080421185811326,-0.13590374072405875,UP_in_Ref,8.728359582781991e-05
SSR4,0.0003710099165570325,0.4079009413712433,0.17365617738169697,0.2342447639895463,UP_in_CKD,8.690713034168336e-05
ATP6V1B1,0.0003454798857249443,0.5421736264626629,0.2908134996699522,0.2513601267927107,UP_in_CKD,8.68398678801532e-05
HLA-A,0.00048560645505059803,0.748542785660064,0.926278917627508,-0.17773613196744398,UP_in_Ref,8.630981297911574e-05
SEPT2,0.000693841622460463,1.0426872240073801,1.166603087134869,-0.12391586312748881,UP_in_Ref,8.59779835209655e-05
RPL9,0.0007070109063561685,0.7454810885476135,0.8666926422378416,-0.12121155369022807,UP_in_Ref,8.569789043536753e-05
SNHG7,0.0002970921928306627,0.6595047134905981,0.37331732632146336,0.2861873871691348,UP_in_CKD,8.50240384145561e-05
IDH3G,0.00012383680418474007,0.15852501795825824,0.8421801657528003,-0.6836551477945421,UP_in_Ref,8.466166866732223e-05
RARRES3,0.000465439262189816,0.8521124341478468,0.6711265162759108,0.18098591787193596,UP_in_CKD,8.42379520810605e-05
TAGLN2,0.0002238779079808645,0.2645287748108308,0.6407832917816371,-0.37625451697080625,UP_in_Ref,8.423507412777478e-05
PPP1R15A,0.001245589230675278,0.254047365285032,0.18642440027872528,0.06762296500630674,UP_in_CKD,8.423043695818686e-05
MT-ND3,0.0014681212912026373,0.2781610154377621,0.22125647067724144,0.056904544760520676,UP_in_CKD,8.354277372911388e-05
RPL6,0.0005134630914802001,0.2742547912211558,0.11176599909376027,0.16248879212739553,UP_in_CKD,8.34319975366161e-05
GTF2H5,0.00016681287661134703,1.5379681203129394,2.0346851788055895,-0.49671705849265013,UP_in_Ref,8.285880138908569e-05
ATP5PF,0.0007172570950930323,1.0606656613820433,1.1756359197172375,-0.11497025833519414,UP_in_Ref,8.246323351559683e-05
SRRM1,0.0001636646375711935,0.44336742777835236,0.9465365448214119,-0.5031691170430596,UP_in_Ref,8.235099117786978e-05
GSTP1,0.0005422105926759772,0.24412527132607362,0.39573149546120934,-0.15160622413513572,UP_in_Ref,8.220250064167898e-05
ATP5PD,0.0019937483176683353,0.2592751389139148,0.2998231631902342,-0.04054802427631943,UP_in_Ref,8.084255518568667e-05
